id	message	like_count
O MP pede a devolução de R$ 129 milhões alegando 'danos causados' a partir de pagamentos efetuados para o IBGC (Instituto Brasileiro de Gestão Cultural) e de R$ 468 mil decorrentes da contratação de Neschling.
310657283084544_538294276611449	2	AMIGOS, a eleição não está perdida. Ha chances reais de vencer! Conhecemos muita gente que votou no outro candidato forçado por alguém, contra sua vontade. Ha patroes, pastores fszendo isso... Somos 30.000.000 de eleitores do Haddad. Precisamos argumentsr conquistar. Tirar apenas 01 (um) voto do Coiso! Imaginem, não é difícil! É possível! Nem todo eleitor dele e fascista homofobico ou desprovido de inteligencia. Chegaríamos a 60.000.000 de votos somente com essa ação. Fora é claro, os votos que irão migrar naturalmente dos demais candidatos.
Vamos a luta companheiros! É possível sim! Podemos vencer a eleição!
13   13     13      13        13      13
310657283084544_310685626415043	2	http://www.portaldocareiro.com.br/os-10-mandamentos-de-lenin-qualquer-semelhanca-com-o-brasil-nao-e-mera-coincidencia/
310657283084544_310681529748786	1	O RJ, um dos Estados quebrados, ñ precisa sacrificar ainda mais seus serventuários públicos que já são descontados mais que todos!  14% apenas de RIO PREVIDÊNCIA. O Rio quebrou, por causa de roubo, privilégios ( Isso vale para todos os Estados ) e o roubo inclusive de nossos Royalties!
310657283084544_699891590395166	2	Haddad, a Globo tá precisando quem escreva script de humor, posso te indicar? Você é talentoso. Esquerda NUNCA MAIS.
310657283084544_699583297092662	4	Quem criou o Fies, ProUni Foi o FHC  e o Bolsa Família foi a Ruth Cardoso.

Quem criou o Jovem Aprendiz foi o Fernando Henrique Cardoso (FHC) e Francisco Dornelles

Ciências sem fronteiras foi Criado pela Dilma Roussef, porém, enquanto estavam dando verba para explorarem fora do País, tiraram investimentos da ciência nacional e, em 2017, foi terminado este programa.

O Samu foi criado na frança, e trazido para o Brasil pelo Médico José Roberto Hansen.

E por aí Vai...

O melhor Presidente do Brasil não foi nem de longe algum dos governos do PT, e sim, os 2 governos do FHC.
310657283084544_321241358663741	2	O senhor poderia, por gentileza, registrar em cartório que não irá dar nenhum tipo de indulto a criminosos?
310657283084544_245914579408689	2	E pt. Que avanco sobre as causa inpocivel,  ganhando perdendo e pt.
310657283084544_321249195329624	1	Parei de assistir na parte que ele disse ser o melhor prefeito da América latina
310657283084544_321241071997103	2	ele ganho o premio de.melhor prefeito e nao foi reeleito brasileiro n gosta de coisa boa
310657283084544_310664043083868	1	O bozo  continua dizendo isso nas redes e entrevistas .....o coiso continua mentindo sobre esse material ontem mesmo ele repetiu isso!
310657283084544_117486812568184	1	Não o racismo o preconceito o facismo não aviolencia não. O ensino a distância e sim pela educação ProUni#####13Haddad
310657283084544_154761702144948	1	Ganhou posição de réu em 2 processos também, de um total de 32 processos! Esqueceu de falar!
310657283084544_1168054256685147	1	Aí mente 😂😂😂😂😂 mais fraco que caldo de bila! Se manca e pede pra sair...
310657283084544_242528783108875	1	Eu achava que a política era a segunda profissão mais antiga. Hoje vejo que ela se parece muito com a primeira.
310657283084544_310681553082117	1	Algum plano para facilitar no valor da internet de dados? Não dá pra pagar quase 50,00 por 4G de internet, isso é roubo das operadoras, os dados evaporam rapidamente. Não aguentamos mais sermos estuprados.
310657283084544_2066342680345669	1	Se foi o melhor prefeito , então por que não se elegeu?  O material impróprio foi na sua gestão. É feio não assumir isso
310657283084544_418976195302004	1	Senhor candidato à presidência da república qual é sua proposta para impedir que criminosos presos continuem dando ordens de dentro dos presídios?
310657283084544_483453282173983	0	Na fé de nóssa senhora Aparecia abençoa você Fernando Haddad comó nosso presedente ná fé dó Divino pai Eterno Amem 13131313131313131313para Fernando Haddad ná fé dé nossa senhora Aparecia Amem
310657283084544_321531528634724	1	Haddad vai ser é preso...é só acabar as eleições,já tem uma vaga te esperando perto do Lula...
310657283084544_453221858536291	1	Fala marmita, a hora do PTzim tá chegando em. Um forte abraço hahahaha
310657283084544_279616976217975	1	"Tem que fazer um mea culpa. Tem que pedir desculpas. Tem que ter humildade e reconhecer que fizeram muita besteira”“E vão perder feio!! Porque fizeram muita besteira. Porque aparelharam as repartições públicas. Porque acharam que eram donos de um país, e o Brasil não aceita ter dono".( Cid Gomes)
#LULATAPRESOBABACA
310657283084544_139119667057136	1	Ganhou tbm 32 processos de investigação por algumas falcatruas kkkk
310657283084544_699640350420290	1	Você pode até não gostar mas Haddad será seu próximo presidiário!!!
#HaddadPresidiário2018
310657283084544_699577770426548	1	Não quero só minutinho com você Presidente, quero quatro anos e depois outros quatro. 😍😍😍🇧🇷🇧🇷🇧🇷
310657283084544_321216368666240	1	Tamos junto nessa caminhada pelo nosso país Brasil melhor para todos e respeito
310657283084544_321243768663500	1	Janeiro está chegando e a PF vai intensificar as investigação vai pra Cuba logo kkkkkkk
310657283084544_310658756417730	11	Sabemos que hoje em dia vários presos ainda coordenam suas facções criminosas de dentro da cadeia, qual é a proposta do Haddad para solucionar este problema?
310657283084544_2066319067014697	1	O prêmio não foi por gestão, foi um concurso de ideia, e quem ganhou foi a cidade de São Paulo, ele apenas foi o representante, lá não foi questionado sua gestão e sim uma iniciativa das prefeituras de 290 cidades da América latina e Caribe, e a ideia da cidade de São Paulo foi agricultura familiar, e ganhou, só fazem vergonha, ele faz isso pois sabe que poucos procuram a verdade! “ CONHECEREIS A VERDADE E ELA VOS LIBERTARÁ”
310657283084544_321538198634057	1	a verdade se ele não fosse manipulado pelo PT votaria nele de verdade.
mais ele não vai mudar nada e nem vai tomar decisões sozinho.
310657283084544_242740606421026	1	Clique nos três pontos do lado da notícia > Dar feedback sobre esta publicação > Notícia falsa > Enviar.
310657283084544_310679996415606	0	Só vim pra avisar que vendo meu voto Sr. Haddad 😅 
Abraço.
310657283084544_699596037091388	1	13 anos e o Brasil só piorou, garantir o mínimo para o pobre sobreviver não é dar a ele a chance de crescer, não é tirar  ele da pobreza.
310657283084544_310687306414875	0	Haddad, fala mais, mas sem movimentar a cabeça em sentidos de “não”. Tem que se ligar nesses detalhes! O que acontecendo com sua equipe de Marketing, hein?
310657283084544_310687036414902	1	https://epoca.globo.com/colunas-e-blogs/blog-do-fucs/noticia/2015/02/7-bbarbaridades-de-fernando-haddadb-das-quais-jamais-esqueceremos.html
310657283084544_699583283759330	1	Da uma blusa aí pra mim. Visto-a com orgulho e nem lavo p o dia seguinte. Maricá onde moro não tem kaô...é vc.
310657283084544_699882197062772	1	Lindos! Vocês já leram os planos de governo desse senhor? Sugiro todos a perder seu rico tempo e ler as 67pag e PASMEN comigo depois. Chega a ser uma piada!
310657283084544_699766230407702	0	Kim Kataguiri chamou você para o debate, já que o Presidente da República está impossibilitado por conta do quadro de saúde que assiste.
Eai? Vai debater ou vai fugir Fernando Haddad?
#Arregão #Amarelão #Corrupto
310657283084544_118190912497774	0	Fez muita coisa p pobre o nordeste educação foi o melhor ministro da educação ProUni FIES etc e professor advogado o. Bolsodrod 27 anos mamando na Tetê do governo recebendo auxílio moradia com 2 propriedade recebeu da JBS ,200 mil em 2016 que ele era do partido PP e o Sérgio Moura não perguntou p ele cadê o dinheiro tem vai ser ministro do bolso da p entender tudo agora o bolso apoio o Cunha a onde tá o sujeito honesto aí kkkkkkkkkkkkk ###*##13 Haddad
310657283084544_538164729957737	0	Nossssssssa ele e besta kkkkkkk fala balançando a cabeça  🤣🤣🤣🤣🤣 e coisa do tinhoso 🤣🤣🤣🤣
310657283084544_699616043756054	0	Sejam sensatos votem em propostas em candidatos e não em partidos! Leiam a história e vejam quem sempre esteve ao lado do povo! ALGUMAS DE NOSSAS PROPOSTAS 

Educação - Nossa maior atenção vai ser o ensino médio. A juventude precisa ser melhor assistida. O ensino federal, que é o melhor do país, vai apoiar escolas estaduais que hoje são de responsabilidade exclusiva dos governadores. O ensino médio vai receber atenção do presidente da República.

Economia - Vamos isentar do IR quem ganha até 5 salários mínimos, retomar obras paradas e fortalecer o salário mínimo. Isso vai aquecer a economia. Nós vamos cobrar impostos dos milionários que hoje não pagam nada e impor uma reforma bancária para abaixar os juros. Sem reforma tributária e sem reforma bancária, a economia não vai reagir. 

Saúde - Vamos reforçar o programa Mais Médicos, precisamos dar um passo à frente para que a população tenha acesso a um médico especialista. O Mais Médicos trata da atenção básica, mas muitas vezes você não tem um especialista para atender. Vamos construir policlínicas para atender regiões de até 500 mil habitantes com médicos especialistas, exames e até cirurgias eletivas. 

Segurança - Quem tem que portar armas é a polícia para garantir o direito à segurança pública. No meu governo, a Polícia Federal vai entrar no circuito do combate ao crime organizado. O crime organizado hoje não é mais regional, é nacional. Precisamos de reforço efetivo, tecnologia e inteligência. 

Soberania Nacional - Estatais como a Petrobras, Banco do Brasil, Caixa e Embrapa, que são estratégicas para o Brasil, não serão vendidas.

Mulheres - Se você é mulher e trabalha igual a um homem, na mesma função, você deve ganhar o mesmo salário. Não é porque é mulher, porque engravida, que deve ganhar menos. Isso é contra a Constituição. A mulher hoje é chefe de família em 40% dos lares brasileiros. Vamos recriar o Ministério das Mulheres para elaboração de políticas públicas. 

Investimento público - Revogar a PEC do Teto. Estamos há dois anos vivendo retrocessos na nossa legislação, tanto a trabalhista, quanto no social. O congelamento de gastos impõe severos prejuízos à população. Nós não teríamos condições de contratar mais médicos, professores e policiais durante a vigência da emenda 95.

Política externa - A política externa brasileira está desmoronando. No meu governo vamos integrar os países da região com mais força do que já fizemos até aqui. O rearranjo da geopolítica exige mudanças rápidas e integração. A saída para a crise é mais cooperação.

Alimentação saudável - Agronegócio é importante para o país porque gera empregos, alimentos e gira economia. Vamos incentivar a produção aliada à redução do desmatamento. A alimentação saudável é muito importante. Pretendemos estimular a alimentação sem agrotóxicos, com insumos naturais.

#Haddad13
310657283084544_242576156437471	0	A juventude está com medo do capitão, professores fizeram tanto a cabeça dos jovens contra o militar , que é esse medo que toma conta dos jovens ,
310657283084544_185064662388117	0	Meu presidente é o melhor o meu presidente e de todos BRASILEIROS  é  Haddad.#ELESSSIM🤗🤗🤗🤗
310657283084544_510734352727625	0	Fica tranquilo Haddad nós lhe conhecemos ! Sabemos da sua seriedade ! Do homem honrado que é !
310657283084544_275814316379657	0	O meu sonho é não colocar em risco tudo que conquistamos em um pais democrático. No momento esse risco é eminente.
#Haddad13confirma
310657283084544_2275054725898413	0	Justamente é isso a turma do ódio antipetista não quis o importante é os prêmios que recebeu internacionais já que o povo não reconhece
310657283084544_699702107080781	0	Kkk retomar o projeto?... ele quer dizer, retomar a roubalheira kkk
310657283084544_1751318471645713	0	O cara pintou o chão da cor da bandeira dele e superfaturou tudo ...
O povo pode até ser incauto,mas vocês insultam a inteligência alheia...
310657283084544_2284479401784050	0	Cansada de tudo isso, desapega do poder,  entenda o povo quer mudanças já.
310657283084544_244921146174379	0	https://ouniversitario.saojeronimo.org/fernando-haddad-um-marxista-adepto-da-escola-de-frankfurt/
310657283084544_282841525673383	0	Na boa na boa você pode ser brasileiro maismno fundo não honra eu vejo o mesmo morador de rua a 10 anos na rua e vocês nada fizeram
310657283084544_310677796415826	0	Bom dia meu PRESIDENTE... Gostaria de assistir nosso 1 programa do 2 turno. Alguém tem o link?
310657283084544_321223968665480	0	Os bolsominions ficam de plantão mais aqui do que lá na página do candidato deles!!!😂😂😂😂😂😂😂
310657283084544_316671322476945	0	O pouco que sei sobre linguagem corporal é que se uma pessoa fazer uma afirmação e negar com a cabeça, a pessoa está falando uma mentira.
310657283084544_278402496122734	0	Parabéns felicidades HADDAD hoje dia do professor que Deus abençoe  e ilumine sua caminhada VITÓRIA mestre
310657283084544_258588675005036	0	O senhor ganhou mais de 10 prêmios internacionais e 32 processos na justiça?
310657283084544_118211185829080	0	Eu só queria saber pq fica aparecendo coisas de Haddad na minha pag aff😝
Nunca curti nd dle😏
Melhor vc fica calado Haddad...qnt mais vc fala mais se complica 😂😂😂😂😂
310657283084544_353154755434528	0	Ganhou dez prêmios .em toda história política o prefeito mais ruim da história de Sáo Paulo.
310657283084544_1103318139839133	0	A sua cara deslavada é algo que nunca vi igual na vida, como pode
310657283084544_545645912542379	0	Queremos vc como nosso próximo presidiário !! Haddad em Curitiba 2019 !! Brasil pra frente !!
310657283084544_154860855468366	0	Ódio não! Retrocesso não! Violência não! Incompetência não! É pra frente que se anda.Haddad 13.
310657283084544_278489686114015	0	Quem não tem potencial, e Você Haddad.
Não pra governar esse país.
Não conseguiu governar São Paulo.
Conseguiu foi 32 processos de improbidade.
310657283084544_2001948786510145	0	Não conseguiu cuidar nem de São Paulo, vai fazer o quê pelo Brasil?!?!
310657283084544_178123186448797	0	Acredito que ninguém quer um regime Comunista para nosso país né gente?!... portanto, hadad nao!
310657283084544_272711686713843	0	Ah é? Fake News? Não fez isso? Tem absoluta certeza? Então, olha o que consta no DOU(Diário Oficial da União): O MINISTRO DE ESTADO DA EDUCAÇÃO, no uso de suas atribuições e de acordo com o art. 1º, do Decreto 5.159, de 28 de julho de 2004, e de acordo com o disposto na Portaria 4.032, de 24 de novembro de 2005, e na Portaria 1.264, de 27 de novembro de 2008, resolve:

N 455-Art. 1º Designar os membros abaixo relacionados para compor o grupo de trabalho para acompanhar a implementação do "Programa Brasil sem Homofobia" e do Plano Nacional de Promoção da Cidadania e dos Direitos Humanos de Lésbicas, Gays, Bissexuais, Travestis e Transexuais (PNLGBT) no âmbito do Ministério da Educação:

I - Representante da Secretaria Executiva - SE:

Titular: Adriano Almeida Dani

Suplente: Manoela Dutra Macedo

II - Representante da Secretaria de Educação Continuada, Alfabetização e Diversidade - SECAD:

Titular: André Luiz de Figueiredo Lázaro

Suplente: Rosilea Maria Roldi Wille

III - Representante da Secretaria de Educação Superior -SESu:

Titular: Hilton Sales Batista

Suplente: Lucas Ramalho Maciel

IV - Representante da Secretaria de Educação Especial -SEESP:

Titular: Ricardo Allan de Carvalho Rodrigues

Suplente: Izabel Pereira Braga

V - Representante da Secretaria de Educação a Distância -SEED:

Titular: Douglas Silveira

Suplente: Ethel Bastos

VI - Representante da Secretaria de Educação Profissional e Tecnológica - SETEC:

Titular: Georgina Rausch Chuquer

Suplente: José Fernando Rocha Goulart

VII - Representante da Secretaria de Educação Básica -SEB:

Titular: Maria de Fátima Malheiros

Suplente: Suellen Silva Pinho

VIII - Representante da Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior - CAPES:

Titular: Idelazil Cristina Talhavini

Suplente: Marta Elias Ribeiro de Oliveira

IX - Representante do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - INEP:

Titular: Rogério Diniz Junqueira

Suplente: Ana Carolina Silva Cirotto

X - Especialistas de notório saber:

Titular: Claudia Maria Ribeiro

Suplente: Paula Regina Costa Ribeiro

Titular: Marco Antonio Torres

Suplente: Iole Macedo Vanin

XI - Representantes do movimento LGBT:

Titular: Victor De Wolf Rodrigues Martins

Suplente: Clóvis Arantes

Titular: Luiz Ramires Neto

Suplente: Alcemir de Oliveira Freire

Titular: Raimunda Denise Limeira Souza

Suplente: Lucélia Dias Macedo

Titular: Érica Maia Pantoja

Suplente: Monica Cristina Ventura Galdinho

Titular: Adriano Barbosa Sales (registro civil) / Adriana Sales (nome social)

Suplente: Jesualdo da Silva (registro civil) /Gabriela da Silva (nome social)

Titular: Alexandre Cordeiro (registro civil) / Carla Machado (nome social)

Suplente: Rafael Henrique da Silva (registro civil) / Rafaelly Wiest (nome social)

Art. 2º O Grupo de Trabalho será coordenado por representante da Secretaria de Educação Continuada, Alfabetização e Diversidade - SECAD.

Art. 3º Os membros do Grupo de Trabalho designados terão um mandato de um ano, permitida uma recondução.

Art. 4º Esta Portaria entra em vigor na data de sua publicação.
310657283084544_579764629131024	0	1 minutinho  com Haddad só  tem 45 segundos, alguém  já  pegou  os outros 15 segundos kkkkkkkkk
310657283084544_539418433177689	0	O meu?! Ver os pretensos dono do Brasil, notadamente os lulapetistas serem expatriados, todos:  lideres, militantes e seguidores para os remanescestes das tais denominadas república socialista, por ventura existentes no mundo, e que, por lá permanecessem, em seus gozos de delírio ufanos; de suas utopias de quem acometido por estado febril delirante e que vivam por lá seus eternos futuros com suas trupes de trastalhadas, saltimbancos, roubos de valores, vidas e sonhos; também de seus assassinatos, mentiras, sofismas e retóricas da enganação! Vade retro!
310657283084544_483062992213012	0	O melhor prefeito que por duas eleições seguidas perde para os votos brancos
310657283084544_702164370159246	0	Desista maldade vc afundou são paulo e agora quer ser presidente do Brasil c ta de comédia né
310657283084544_321225568665320	0	Entro aqui e percebo o quanto os eleitores do coiso é fã do Haddad, pois ao invés de ir em sua página ficam aqui, eu nunca fui na página do coiso. Ficam cosominons vcs são os melhores cabo eleitorais para espalhar nossa Vitória Haddad 13
310657283084544_495836757563089	0	Pagando bebê  sai até  nas revistas internacionais  . Aqui na minha cidade tem um ex prefeito que :vendeu todas as ambulancias , ,terrenos públicos  até o  banheiro publico da praça central. Ai saiu por diversas vezes numa revista como um dos melhores prefeitos do Maranhão.  Ah renunciou antes de terminar o mandato.
310657283084544_485057568662675	0	O candidato que tem como líder um presidiário não merece voto.  Não adianta mudar a cor o problema está no caráter. 13 JAMAIS
310657283084544_130376481268356	0	Alguém sabe dizer porque agora pra o segundo turno o Lula sumiu da propaganda eleitoral?
310657283084544_1095320337294641	0	I ❤ you, Haddad❣ Há Dad! Deus é Pai! Contra cramunho dos FAKE-jados, vote 13🌟 #HaddadSim #ManuMulher #ManuNoJaburu ❤💚💛
310657283084544_250305242501055	0	Sim Brasil é um País enorme e rico.   PT nao roubarás mais, PTnuncamais.....
310657283084544_2066697293643541	0	Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk dicerto que vendeu os prêmios que diz que ganhou pra comprar o carrao o relógio baratinho a bolsinha da feirinha da madrugada kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
310657283084544_699605337090458	0	O marmito do Lula você acha que vai fraudar as urnas e nos vamos aceitar?nananinnanão como dizia minha vó
310657283084544_321247518663125	0	No vídeo, a única coisa que ele diz que fez por são Paulo, foi proibir os carros na Av. Paulista de domingo. 
Olha que prefeito que realiza obras!!😂😂😂
310657283084544_1854719001230367	0	O pior de Haddad foi a tal da Vice perdeu voto muito o progeto dr vida dela é adsustador
310657283084544_245002412832919	0	O melhor prefeito de São Paulo. Mas os paulistanos ainda não sabem somente a América latina. Como Lula também o melhor Presidento mas os Brasileiros ainda não viu somente os países que receberam investimentos como Cuba . Venezuela. Bolívia . dinheiro público do Brasil .em outros países. Então agora quem sabe poderemos ver vocês .em Cuba ou Venezuela sendo presidente e prefeito . Mas lá .
310657283084544_2284473345117989	0	As pessoas estão  cansadas , desacreditadas e nescessitadas por essa razão precisamos construir a dignidade honrrar o cidadão ! se colocar no lugar de cada um ! por um Brasil com serviços de inteligência para a violência , saúde e muito mais direito a igualdades sociais ! prioridade com a educação e muitas oportunidades ! eu não entendo mais respeito as diferenças !
310657283084544_330409027738383	0	Pó cara
Não vem com ameaças de novo!!!!
Chega de ameaças?
Fazer pelo Brasil o que fez por SÃO PAULO.
TÁ DE BRINCADEIRA!!!!!!
310657283084544_538269213280622	0	Vc não fez nenhuma por São Paulo,vai fazer pelo Brasil, para de mentir.
310657283084544_1041256789388977	0	Está postagem é para aqueles que aderem a arte de pensar. Portanto dispenso comentários obsoletos da turma do balão mágico.
