id	message	like_count
292005268190324_771043536566297	0	#HaddadSim 
#Caixa2Bolsonaro 
#eagoaministrarosaweber
292005268190324_2219536504997205	0	E o pronunciamento da Rosa Weber hoje as 16h? #Caixa2doBolsonaro
292005268190324_292009131523271	0	Vamos em frente! #HaddadPresidente
292005268190324_242670619932007	0	Te quero como meu presidente, Haddad
292005268190324_242671399931929	0	#Haddadpresidente
292005268190324_242672173265185	1	Bom dia #HaddadSim
292005268190324_292008078190043	0	#haddad13
292005268190324_292009671523217	0	Meu presidente
292005268190324_292010391523145	0	Haddad 13
292005268190324_292008098190041	0	#caixa2Bolsonaro
292005268190324_189912468487413	0	Nosso Presidente...HaddadSim13...
292005268190324_242671543265248	0	Brasil Urgente Haddad Presidente!!!!
292005268190324_292009234856594	0	#Haddadsim #haddade13 #haddade13
292005268190324_2219536394997216	1	Haddad presidente
292005268190324_189912211820772	0	Haddad 13 👏
292005268190324_2219536054997250	0	#Haddad nosso presidente ❤
292005268190324_292008778189973	0	#haddadsim
292005268190324_2219536618330527	0	Bom dia nosso futuro presidente!
292005268190324_242671533265249	0	Intelectual democrata💛🇧🇷💚
292005268190324_189912655154061	0	Não vamos desistir.
292005268190324_292008484856669	0	vamo lá meu PRESIDENTE #HADDAD
292005268190324_189912935154033	0	#Haddadpresidente
292005268190324_189912451820748	0	Haddad & Manu
292005268190324_527408724349891	0	HADDAD PRESIDENTE 13
292005268190324_292009104856607	0	meu presidente
292005268190324_771043566566294	0	#Haddad13
292005268190324_2219535848330604	0	#haddadSIM
292005268190324_771043576566293	0	#caixa2doBolsonaro #haddadsim #elenão #elenunca
292005268190324_771043659899618	0	13 show PT neles urgente
292005268190324_771043669899617	0	Haddad presidente 😍
292005268190324_242671076598628	0	#Hadded
292005268190324_292010154856502	0	hADDAD pRESIDENTE
292005268190324_242671693265233	0	Brasil urgente #HADDADPRESIDENTE13
292005268190324_242671876598548	0	#HADDAD13
292005268190324_292006531523531	0	#haddadsim
292005268190324_2219542611663261	0	#HaddadSim
292005268190324_2219535844997271	1	#Haddadpresidente
292005268190324_292008408190010	0	Meu presidente 🌷
292005268190324_2219536104997245	0	Brasil urgente Haddad presidente👏👏👏💕💕💕💕
292005268190324_292008571523327	0	Haddad13
292005268190324_292008698189981	0	Bom dia companheiros!!! #HaddadPresidente #HaddadSim
292005268190324_242670943265308	0	BRASIL URGENTE, ADDAD PRESIDENTE
292005268190324_292007838190067	0	Nosso presidente 🐈
292005268190324_292009448189906	0	#HaddadSim #HaddadPresidente #Manunojaburu
292005268190324_2219535891663933	0	Brasil urgente Haddad presidente!
292005268190324_242671849931884	0	#HaddadPresidente
292005268190324_189912331820760	0	#HaddadPresidente
292005268190324_242671163265286	0	#HaddadPresidente
292005268190324_771044376566213	0	Haddad13
292005268190324_2219536601663862	0	#Haddad 13 ❤️❤️❤️❤️❤️
292005268190324_242672329931836	0	#caixa2doBolsonaro
292005268190324_2219535554997300	0	#Caixa2bolsonabo
292005268190324_242670853265317	0	#haddadpresidente13
292005268190324_189912328487427	0	Haddad sim!
292005268190324_2219536738330515	0	Eu acredito! #presidentehaddad13
292005268190324_2219536098330579	0	Coitado
292005268190324_2219535788330610	0	Bora presidente!
292005268190324_292006404856877	0	#caixa2dobolsonaro #Bolsonaronão #Haddadsim
292005268190324_242670916598644	0	13 Haddad presidente 🇧🇷
292005268190324_189912501820743	0	#caixa2dobolsonaro
292005268190324_242670599932009	0	#Haddad13
292005268190324_242671803265222	0	#HaddadSim #Haddad13 #HaddadeManu
292005268190324_242670769931992	0	haddad presidente
292005268190324_189912365154090	0	Melhor prefeito de sp ❤❤❤❤
292005268190324_242671019931967	0	#QueroDebate
292005268190324_2219535711663951	0	#agoraÉHaddad 13
292005268190324_242671966598539	0	#Haddad13
292005268190324_189912498487410	0	Ele tem postura pra presidente
