id	message	like_count
338477033387706_253401278850493	3	Bom dia Presidente. Estão começando o ataque pesado em cima do Senhor.  Eles irão intensificar isso. Estarei em oração para que você não seja atingido por esse mal.
A motivação dessa gente é satânica.  Eles agirão da forma mais baixa possível.
338477033387706_338517250050351	3	Bom dia, meu presidente! Vamos! Rumo à Vitória! #Bolsonaro17 #BolsonaroSim #Votoimpresso #QuemMandouMatarBolsonaro 👏👏👏🙏💚💛
338477033387706_338503853385024	3	Presidente depois que vc ganhar nas eleições, não fica mais no meio do povo pelo amor de Deus!!já sabemos que vc e humilde gosto do povo mais não faça mais isso ,pois podem tentar fazer alguma coisa de novo e um presidente honesto, patriota e que defende a família acho não veremos mais!!!
#bolsonaro17
338477033387706_338516946717048	3	Se Bolsonaro não ganhar no 1° turno! Pode acreditar que ouve uma grande fraude.
338477033387706_236813793654061	3	Bom dia!!! que vc. tenha um dia abençoado !
Melhoras Deus no comando sempre.  😘❤👍
338477033387706_338508293384580	3	Bom  Dia Capitão!!!!!
Que hoje seja um dia bem melhor.
Vamos juntos. #17
338477033387706_338494646719278	3	É eles ainda tem a cara lavada de publicar pesquisas manipuladas! Que mostram "Bolsonaro perdendo" ou com "um percentual menor" ao reflexo das ruas é Redes sociais
338477033387706_338494393385970	2	Estamos esperando o vídeo do Lucas da página Bolsomito Tv sobre as 6 milhões de curtidas do Facebook😎👉👉🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
338477033387706_338524826716260	3	Jorge Rachid Thales Cardozo Matheus Paitola é impressão minha ou foi usado a musica de Skyrim? Dhovakin Dhovakin....
338477033387706_338510620051014	3	Si nåo fosse pra ser o Bolssonáro ele ja não estaria mais aqui! Deus deu a ele a chance de mudar o Brasil vamos apoiar ele é 17 e pronto...
338477033387706_1917333111903729	1	A semente da esperança que Bolsonaro plantou no coração do povo brasileiro,foi regada com dor e com sangue.E hoje floresce, e da vida,e a certeza de um Brasil melhor e sorridente!
338477033387706_718320795181752	1	Vamos todos juntos meu Presidente!!! Força!!! 🙌🙌🙌 #Bolsonaro17 #Bolsonaronossopresidente
#Bolsonaroprimeiroturno
338477033387706_1109046112575871	2	Provérbios 29

2. Quando os honestos governam, o povo se alegra; mas, quando os maus dominam, o povo reclama.
#Sim a honestidade 
#Sim a família 
#Sim a vida
338477033387706_338503060051770	2	Brasil Acima de Tudo, Deus Acima de Todos!!!
Dia 07 é 17 no primeiro turno. 
Força presidente!!!
338477033387706_551248741993961	2	"Nunca antes na historia desse país" rsrs Ele é #MITO mesmo! #BolsonaroPresidente2018 #Bolsonaro17 #EleSim
338477033387706_338517936716949	2	Estamos na reta final Globo News e tv Globo fazendo toda hora que empatou. É isso que ela quer mas quem prevalece é a vontade de Seus. Vamos reagir #Bolsonaro17
338477033387706_338514903383919	2	Bom  dia   estamos  aguardando  a sua  volta , Brasil  acima  de  tudo,  Deus  acima  de  todos #B17
338477033387706_338509813384428	2	Seus soldados estão no combate enquanto voce nosso capitão renova suas forças. Cada dia mais eleitores aderem ao Bolsonaro  não é difícil conquistar votos pra voce. 
Fique bem, um abraço e vamos à vitória.
338477033387706_338518456716897	2	Bolsonaro Sempre nos braços do povo e aí o odio e a inveja dos adversários só aumentam.... #Bolsonaro17
