id	message	like_count
O Brasil está com você .
2053772501602068_2053907344921917	26	O fato de uns terem mais oportunidades do que outras não foi a vida que deu , foi a consequência da má política do PT ., Tiveram quase 20 anos no poder e oque eles fizeram foi frear a economia , deixar 14 milhões de desempregados e muito mais , nunca foi visto tanto roubo na história  humanidade ... Eles foram os responsáveis pela desigualdade
2053772501602068_2053805034932148	8	É hora de união. De posição e de luta

São 3 dias para escolher o voto e a responsabilidade é grande para o país. Trata-se de dois projetos em curso. E para além da disputa ideologica estamos em luta de classes que polariza uma disputa entre o projeto que defende o modelo econômico do golpe, que dá continuidade a retirada de direitos e beneficia as elites e o projeto que defende um modelo econômico que trabalhe com as desigualdades sociais e em busca de oportunidades para o povo brasileito. 

Para além disso,  a polarização do projeto que defende a pluralidade e a diversidade do povo brasileiro, os direitos humanos e liberdades e que se pauta por um governo que ja mostrou que isso é possível e do outro lado um projeto representado pela figura que está há 20 anos no poder e não foi responsável por um só projeto. Pelo contrario, posicionou-se de forma machista, racista, homofóbica durante sua trajetoria e implicitamente já mostrou que se ganhar fará um governo pautado pela intolerância e preconceitos. 

A violência contra as oportunidades.
A intolerância contra a igualdade entre as pessoas.

O mercado econômico parece ter escolhido um lado para manter as benesses, aceitando a violência e a intolerância. Temos que vencer o fascismo nos posicionando em favor de quem defende a vida e a dignidade humana.

#HaddadManu13

#ELENÃO. #ELENUNCA #ELEJAMAIS

#OAMORVENCEOÓDIO
2053772501602068_2053902931589025	11	É só olhar nas ,ruas nos hospitais ,nas praças vai ver a realidade de muito sofre e o PT tava no poder .
2053772501602068_2053817531597565	11	Não é possível que alguém não entenda isso. Não é possível. Precisa ser PT não gente. Mas, no dia seguinte, seja quem for eleito/a, tem que ser presidente pra todo mundo. Todas e todos. Força aí pessoal!
2053772501602068_2053908354921816	7	Esse é o presidente que o Brasil precisa, o mais preparado para governar o País! #Haddad13
2053772501602068_558032577966058	6	Desfraçados olhem o plano de governo dele! Ele vai transforma o Brasil em uma Venezuela!
2053772501602068_245431129657387	6	Me incluo nessa lista de quem se beneficiou com os programas do governo pra poder ir pra frente, eu e minha irmã..
2053772501602068_2053840728261912	8	Que vídeo maravilhoso. As lágrimas correram aqui. Vamos a luta, para que nosso país volte a sorrir, que a gente volte a ter um Brasil mais justo e igual para todos.
2053772501602068_2053803144932337	12	Vão ficar sem 13 décimo terceiro salário e suas férias ,  com seu MINISTRO Paulo Guedes   ainda vão pagar CPMF com as transações bancárias , imposto único de 20%  imposto de renda tanto para bilionários e o pobres que temos mais aqui no Brasil  bilionários ou pobres. Haddad 13 ele que ajudar que tirar todos  pobreza  Haddad 13 quer ajudar  o outro BOSTONARO QUE TIRAR SEUS DIREITOS. #Haddadpresidente
2053772501602068_1166346813520816	7	Tenho certeza que os que foram beneficiados pelo governo Lula , não chega aos pés de dos que ele deixou na miséria e desempregados .
2053772501602068_2053832574929394	4	🌟🤗 
🥁Chama que o #HADDAD dá jeito🎶🎷 🎸 #ÉoBrasilFelizdeNovo!🎷 🎶 🎸#13🎵🎤🌟
#HADDADSIMSIMSIM!
2053772501602068_2054070751572243	5	Tem gente que diz que é drama e migalhas.
Pois é mas foi com essas migalhas que o Lula tirou o Brasil do mapa da fome,deu moradia,deu chance de estudos enquanto o governo anterior nem migalhas jogava ao povo. Melhor migalhas do que nada.
2053772501602068_2053841728261812	5	Matheus Fagundes copiaram a ideia dos gringos em rs

1) Trabalhamos 153 dias por ano só pra pagar imposto.

2) Eles dizem que 13 Salario é um benefício, coitados.. não leram o argumento anterior.

3) Governo do nosso país super corrupto, não governam pra nação e sim pra eles.

4) Tudo que você compra todo produto que você compra você paga um enorme valor de imposto(complementa tópico 2)

5) A ajuda que o governo se vangloria em dar não é nada perto do que realmente o governo tem o dever de fazer, esse bolsa familia ai não é nada perto dos milhões desviados e não investidos na sua educação, na sua Saúde e na sua Segurança.

6) Governo fica feliz em falar que ajuda milhares de pessoas em situações precarias, deveria comemorar quando o número de pessoas nesta situação fosse reduzido a zero, e toda a população tivesse acesso ao necessário pra viver.

7) você que defende partido e tem políticos de estimação rs você sim é o foco desse video, é você que eles querem conquistar, porque quem vive na pobreza mesmo de verdade.. nem acesso a internet tem.

Piada ver este video onde com certeza há pessoas que se ergueram mas há no mínimo 50% de atores.

https://youtu.be/-VpZS94wm7U
2053772501602068_1395849273851095	2	Nana Roza que lindo esse trabalho! Projeto incrível de conscientização sobre a necessidade de políticas socias! Adorei! Vamos compartilhar! Pavla Di Tanno Pedro Raimundo Elaine Cristina Lima Narciso Aprigio Não podemos deixar essa desigualdade continuar!
2053772501602068_2054056531573665	2	Acho que esse foi o melhor vídeo que assisti da campanha do Haddad, estou aqui emocionada. Vamos fazer o Brasil feliz de novo, sem ódio, com trabalho e educação o lema do nosso presidente Haddad! 😍🇧🇷😍🇧🇷. #Haddadpresidente
2053772501602068_695804250806878	4	Márcia Rodrigues, Matheus Amora, Palloma Diniz, Lane Aguiar, não sei se já viram esse vídeo mas ele retrata bem o que sempre falamos sobre inclusão social, sobre igualdade social!
#Lulalivre 
#Haddad
#ManuDavilla 
#PorUmBrasilFelizDeNovo
🇧🇷❤🇧🇷❤🇧🇷❤🇧🇷❤🇧🇷❤
2053772501602068_280798382532154	1	Chorei! É isso que eu quero pro meu país!  #Haddad13 #LulaLivre
2053772501602068_245826622945270	3	No papel isso é lindo!
Nunca recebi benefício algum do governo  , minha infância foi muito sofrida, porém com trabalho e esforço hoje minha família e eu temos uma condição digna e  não foi por causa desse governo que lançou nosso país na lama!
2053772501602068_541453406299141	5	Thais Mateus Eduardo Rafaela  não sei qual a posição de vocês,  mas é impossível que não se emocionem como eu vendo isso.
2053772501602068_2032343483494741	4	Falando em privilégios, lembro de como o Lula privilegiou os amigos dele empreiteiros e privilegiou alguns países como a Venezuela, Cuba entre outros para mandar dinheiro do BNDES
2053772501602068_2053900958255889	3	Isso me faz lembrar dos indios a quais  Cabral compro com pentes e espelhos e outros porcarias.
2053772501602068_245436012990232	0	Sou grato ao governo Lula, porém, agora é hora de mudar, o PT tem que se realinhar. Vou de Ciro 12 !!!
2053772501602068_488704534940385	1	Thais Silverio, eu gostaria que você respondesse pra si essas perguntas que ele faz no vídeo. Estou chorando! Assiste até o final!
2053772501602068_2053832748262710	3	...Meu amigo Haddad, vai lá e ganha essa eleição para mim!!!👏👏👏👏
2053772501602068_242511813282961	3	Deia 100 passes atrás, quem foi roubado pelo governo? Alguém?
2053772501602068_2054066111572707	3	Arthur Barbosa aquilo que a gente tava falando, independente dos erros, temos que saber valorizar os acertos
2053772501602068_2053874968258488	2	Zelina Pereira, minha linda amiga. Que lindo ver vc, a Fernanda e a outra mutirante no filme. Parabéns. Emocionante! 😍😘
2053772501602068_2053844278261557	1	Stefania Serra, Thatiana Pagliaro Serra Rampazzo chorei assistindo.. a primeira parte é igual a um vídeo americano, mas a segunda parte é exclusividade do brasil
2053772501602068_557991941303455	2	Rayssa Marques Camila Oliveira meninas, pra que as dúvidas sejam sanadas e os corações se acalmem. Não é pelo medo. É pela política construída que se vai. Um bom 7 e outubro pros que sonham e lutam. ❤
2053772501602068_2053929041586414	2	Chorei assistindo. Eu sei que meu voto é pouco perto do tamanho da minha gratidão e menor ainda perto da minha vontade de viver em um país com menos desigualdades. Mas muitos, não aceitam a ascensão dos que nasceram ou dos que estão em desvantagem. O discurso de ódio e de meritocracia semeado aos 04 cantos deste país, não pode ser maior que a minha esperança, de um país feliz de novo! 
#Haddad13
#LulaLivre
2053772501602068_2054058224906829	0	Essa época eles pegaram o Brasil com o cofre cheio aí gastaram tudo e acabou depois começaram a roubalheira nas instituições Petrobras bnds fundo de pensões e indivíduo o Brasil muitas empresas quebraram fecharam as portas por isso ninguém mais conseguir créditos eles deviam ter investido na infraestrutura do país dando emprego a todos os brasileiros aí podia comprar sua casa sem precisar da dos governos
2053772501602068_1166351283520369	2	Teatro nítido hahaha limpa varias lágrimas que não existe aff desespero...
2053772501602068_1901975983223066	1	Bom seria se os filhos  do Lula  tivesse  participado  dessa corrida reflita
2053772501602068_1093888114069575	0	sobre saber enxergar não só a si mesmo como estavamos falando hj, é exatamente isso #EleNão #HaddadPresidente  Leandra Signorelli Fátima Ferraz
2053772501602068_331207814102552	1	Cristiane Passos não se deixe ser manipulada, os melhores momentos da nossa vida foram durante esse governo, foram eles que nos deram dar dois passos pra frente. Quem ta na frente não se importa, eles só querem bater no peito e afirmar com arrogância que somos uma fábrica de desajustados, mas não somos. Somos muito mais do que isso não perca a sua essência.
2053772501602068_245441419656358	1	A inda bem que a esposa do Fernando Henrique Cardoso fez todos estes benefícios é  o PT roubo de todos os programas que eles fizero!!
2053772501602068_1831157063599204	1	Agora eu te perguntou  quem nunca precisou  de nem benefício  a ir  citados. E  hoje tem tudo casa  própria  e os benefícios. Porque acordou  as quatro  da matina e criou onze filhos  sem ajuda de ninguém.  Portanto  isso  chama falta de caráter.  Me poupe. Sem noção. ELESIM ELESIM ELESIM ELESIM ELESIM.
2053772501602068_2053836318262353	1	\o/ \o/ \o/ Haddad 13 \o/ \o/ \o/ Haddad 13 \o/ \o/ \o/ Haddad 13 \o/ \o/ \o/ #haddadpresidente13 #OBrasilFelizDeNovo
2053772501602068_2647610205252817	1	Esse vídeo me emocionou de uma maneira que não sei nem dizer. Verdadeiro, sensível. Lindo. Domingo vai dar #Haddad13
2053772501602068_2053808091598509	1	o estado tem que reduzir a desigualdade , dar a todos as mesma oportunidades , eu sei isso da medo porque a concorrência será enorme eh no terá so japoneses na usp !! tem que ter memória
2053772501602068_557982324637750	2	Lindo! Emocionante. Isso se chama equidade. Em um pais desigual como o nosso, não  dá pra querer apenas igualdade...precisamos pensar em equidade e distribuição de renda, políticas sociais sim!
2053772501602068_1788571281268964	1	Eu sou outro exemplo disso. Graças a estas assistências hoje sou um dos diretores de onde trabalho. Isso tudo vai muito além... 😉
2053772501602068_510350782761943	1	Eu já tinha visto essa dinâmica num vídeo doals EUA, mas me emocionei tudo de novo!
A alegria traduzida em *pulinhos* ao invés de passos, das moças que estavam bem atrás...
EU JÁ VI ISSO PESSOALMENTE 😍
Eu quero ver isso de novo!❤
2053772501602068_2053899154922736	1	Cadê o mendigo  dessa história? 
Não chama pra participar  neh! Kkkkk
2053772501602068_733186453698584	0	Evelyn Giordani... Assita esse video arrepiada e sem conter alguma emoção sentida.
2053772501602068_1166366406852190	0	Kkkkk desde guando q bolsa família tira alguém sai  da pobreza  com bolsa família gente tem q te emprego
2053772501602068_243495889671364	1	Não adianta não nos convence, o PT conseguiu roubar até do bolsa família desviou milhões através do bolsa família
2053772501602068_310412309745257	0	Cleverson, não é aquele teu amigo no de blusa preta e shorts cinza? Hahahaha
2053772501602068_557980251304624	0	Onde estão os milhões bilhões roubados dos cofres públicos acho que teria resolvido o problema do Brasil inteiro.
2053772501602068_280802265890839	0	Fernando de Sá, olha a Roza que piada 😂😂 a primeira da fila e virou bolsominion
2053772501602068_1901984859888845	0	Quanto blá blá blá blá,e o povo acredita,pra fazer isso que é direito do povo eles roubaram bilhões.
2053772501602068_2054068114905840	1	Muito bonito...
Mas precisaram roubar e encher os bolsos usando isso como desculpas...
2053772501602068_250600725801900	0	Ai Claudia De Oliveira Bastos lindo eu chorei, e tanta desigualdade nesse mundo.são tantas crianças na Rua com fome, isso mexe tanto comigo.
2053772501602068_316488998941333	1	Já que a onda e desigualdade, vamos igualar o salário dos governantes com o da população brasileira, o que acha da idéia?
2053772501602068_107392623575619	0	Assiste esse vídeo e vai entender por que eu defendo tanto o PT Diego Battista
2053772501602068_2133848910041650	0	Mel Mel acho que isso representa um pouco do seu pensamento?!
2053772501602068_1881424965277463	0	Felipe

Vou te marcar, ter feito tudo isso não inseta nenhum crime. Não justifica.

Mas após assistir sinta o pq vc é esquerda
2053772501602068_1074847032696286	1	Thales Esperança mostra pra sua mãe... sabe do que eu estou falando. Queria conseguir mostrar esse vídeo pra minha família inteira!
2053772501602068_351865722052834	0	Ja pensaram o BRASIL nas mãos  da vice p dele..... DEUS TENHA MISERICÓRDIA
2053772501602068_2053862558259729	0	Matteo Netto segue aquele modelo que já vimos de comparações, mas olha o final, pqp!
2053772501602068_2139664286250864	1	Não necessariamente focando na parte política, olha isso! Jamilher Gabriela 

Equidade
2053772501602068_243390223018992	1	É óbvio que TODOS nós temos que correr ,mas não é justo que alguns comecem,tão atrás de outros, pelo simples fato de não poder escolher por onde começar.  Bruna Ferreira
2053772501602068_535104856960769	0	Fabíola Azevedo Esse é o vídeo, amiga!!! <3 A gente tá alí, saca?! Em várias dessas pessoas que 'demoraram' um pouco mais pra chegar junto do pelotão da frente!
2053772501602068_2053816321597686	1	João Nunes como tu discute políticas comigo, olha que didático esse vídeo
2053772501602068_267421523978238	0	Isto é o dever do governo não é favor não é obrigação para isso pagamos impostos
2053772501602068_172527620339871	0	Qq adianta postar um vídeo assim e roubar milhões do dinheiro público
2053772501602068_241551079861455	0	Desceu um monte de lagrima aqui! Olha isso Aline Dias, pra gente ter um pouquinho de esperança que as coisas podem voltar a melhorar <3
2053772501602068_178594436349295	1	Esta semana eu e um camarada passamos por uma obra de br que o governo está realizando aquí por perto, e o cabra se admirou tanto com a obra que só faltou chorar e disse: Óia que coisa linda que o nosso governo faz. E eu disse pra ele: Você sabe quem é que está pagando (contribuindo) para que esta obra seja feita? É o senhor eu e todos os brasileiros com nossos empostos. Por isso quando chorar por alguma obra do governo lembre-se do suor derramado de cada um pai de família que trabalha duramente todo dia seja inverno ou verão e merecemos  os melhores administradores do nosso dinheiro para um Brasil melhor.
2053772501602068_172480703677896	0	Ridículo pegar propagandas de outros programas, e simplesmente plagiar na caruda. Mas tudo certo
2053772501602068_695796177474352	1	Bruna Mendonça eu não sei se tu já viu o vídeo original (gringo), mas dá uma olhada nesse. Complementaram muito bem! Já chorei e queria poder dar mil likes!
2053772501602068_539706076480687	1	Simone Fassheber, por favor mostre ao André. Achei mto lindo esse vídeo, mas não consegui passar pelo whatsapp.
2053772501602068_172344880358145	1	Fale-me mais Senhor Haddad dos cobertores que retirou dos mendigos da rua na época do frio! Na cidade de São Paulo
2053772501602068_321222642013591	0	Nadia Burigo aquele vídeo que vc compartilho esses dias na versão BRASIL!!! <3
2053772501602068_522780134882823	1	Márcio Prata, sei que quem postou o vídeo não é do seu agrado. Mas olha o conteúdo, fala sobre o que a gente estava discutindo ontem.
2053772501602068_1852794874818525	0	Ignora a fonte, olha que video lindo! André Felipe lembrei de ti
2053772501602068_211968856200007	0	Louise da Silveira sei que não nos falamos e tal, mas lembrei de ti e tuas publicações na hora que vi, dá uma olhada, achei bem interessante...
2053772501602068_2106187589697845	0	Nathália Fernandes
Diego Pinheiro
Bruna Cerboncini
to emocioned 
Ja tinha visto a versão americana, mas realmente a adaptação pra nossa realidade ficou extremamente perfeita.
2053772501602068_878770398958541	1	Felipe Teles  apesar do video ser propaganda política  do Haddad, assiste aí. É um pouco do que eu falei naquele dia.
2053772501602068_2148016052131975	1	coloca um passinho pra religião/espiritualidade, outro pros lgbts, mulheres, população indígena e quilombola...
2053772501602068_695824704138166	0	Eduardo Nogueira kkkk piada demais  ... um tempo atras comentamos o video feito nos Eua. Os caras foram la  copiaram e mudaram o contexto kk
2053772501602068_172016453719720	1	Aline Marques mulher esse vídeo fala justamente do que falávamos hoje, desigualdade social
2053772501602068_2053828168263168	3	Pela volta do BRASIL DA INCLUSÃO SOCIAL
eu votarei em #HADDADeMANU13.
🎸Eu Tô com ele!🎷🎵
🎤Eu Tô com ela!🎺
🎻Eu Tô com Lula,🎶 Haddad🎵🎷 e 𓽤💋Manuela.
2053772501602068_2026483280743586	0	13 PT FEZ UM BRASIL PARA TODOS! A DIREITA EM 500 ANOS NÃO O FEZ...
2053772501602068_2053946138251371	1	Chorei, muito lindo. Minha mãe de 92 anos falou que se tivesse tido bolsa família não teria sofrido tanto pra criar os filhos e que teria mais filhos formados. Lá em casa são 6. Só eu consegui.
2053772501602068_2054070318238953	0	Vou mostrar o exemplo pros meus alunos para explicar a teoria da equidade de Rawls
2053772501602068_2053856511593667	0	#Eisso aí cada candidato mostra sua proposta, o Álvaro Dias vai botar cavalos em todos trabalhadores, não só em professores!!!
2053772501602068_293667188024548	0	Me emocionei!!! Já compreendia assim,  justiça social fica bem explicada nesta dinâmica! Parabéns!!!
2053772501602068_493802271132552	0	Tirando que boa parte da responsabilidade de o país estar assim ser culpa do PT, o vídeo é ótimo.
2053772501602068_247862512567880	0	Amanda Paul dá uma olhadinha nesse video, são apenas 5 minutos! É isso  que eu estava tentando falar p vc <3
2053772501602068_291538181453785	0	E as pessoas não entendem, ou fingem que não. O povo precisa enxergar sua realidade. O país ainda precisa de muito pra crescer e não é dividindo o povo, cortando direitos, liberando armas, espalhando o ódio que isso será capaz de acontecer. Pense, vote pela democracia e pelo direito de votar de quatro em quatro anos para presidente e não acredite em candidato que quer dar um golpe de estado. Muitos tentam mas não vão conseguir mudar a história de quem já fez muito pelo país.
2053772501602068_2422114224471313	0	Lindo, maravilhoso! Pra mim uma pessoa que não se sensibiliza com histórias assim não tem coração! Se eu tive sorte de nascer com oportunidades, as que não tiveram tem.que esperar pelo que????? Por um destino cruel? As pessoas precisam de oportunidades sim, se não souber aproveitar e outra história! Sou a favor demais de bolsas que incentivam os jovens a serem melhores, que alimentam os necessitados, enquanto você não tiver só palma e farinha pra comer na sua mesa não julgue ninguém por receber auxílio! Empatia é vida!
2053772501602068_2134614829965058	0	É tão simples. Nós que passamos fome sabemos bem o que é isso...
2053772501602068_2053802534932398	0	Vamos Brasil hay que demostrar de qué están hecho elige entre la oscuridad y la luz la luz fue que la que sacó a 50000000 personas  de la pobreza y la oscuridad fue la principal culpable por las tardanzas en erradicar la esclavitud
2053772501602068_297480084180599	0	Deivid Dener meus dois amigos mais sensatos, ambos contra cotas raciais e acredito que contra "auxílios demais" do governo, deem uma olhada nesse vídeo até o fim, esclarece muito sobre privilégios e necessidade de auxílio do governo (ignorem de onde veio o vídeo hahshsusyhau)
2053772501602068_2248863065186170	0	Como é bom imitar o Estados Unidos 😂😂😂 e não com esses pessoas compradas pra fazer esse vídeo  em um lugar fechado 😂😂😂
2053772501602068_930157247173603	0	Legal mas porque que os senhores políticos não abrem mão de seus auxílios para os seus semelhantes !!! Por que eu tive a quantidade de filhos que eu posso sustentar com segurança, e ainda pago impostos e não repassam para quem precisa !!! Acham justo políticos e judiciário????
2053772501602068_2053906794921972	1	Muito lindo . Esperança para todos..... vamos que vamos fazer um Brasil 🇧🇷 mais feliz
2053772501602068_172504170342216	0	O governo não fez mas que a obrigação,nada foi por acaso,outros virão e farão melhoras ,vamos mudar....
2053772501602068_879149392253975	0	Cara por mais que esse vídeo tenha sido plagiado e adaptado de um que já existe(vou colocar o link no final), ficou muito bom!
Adoraria votar em você Haddad, pois não acredito que seja tão ruim quanto seus colegas partidários mas infelizmente tenho o receio de colocar o país nas suas mãos e você ser apenas uma réplica da ex-presidente Dilma ou do presidiário Lula.

Link do vídeo original: https://youtu.be/4K5fbQ1-zps
2053772501602068_342571766317062	0	Simples pena q os egoístas não estão nem aí para aqueles que começa lá em baixo...
2053772501602068_125081008459718	0	Essa é nossa realidade.Tem gente que quando está na frente ainda se acha muito superior e quando pode pisar nos outros tem um orgulho enorme e poder chamar os outros de vagabundo dá um enorme prazer.Mas é bem assim teve sorte na vida desde o começo.nascer numa família de 1 ou 2 filhos faz uma diferença enorme do que nascer numa família fe 10 ou 12 irmãos.Mas nem por isso deixamos de lutar e vencer e nós amamos muito .Então é bom refletir antes de  falar merda pro outros.
2053772501602068_280856439433999	0	Eu assisti o vídeo original e é tão bom qnto, não vou votar Haddad mas sei da importância desses programas pra vida de muita gnte
2053772501602068_251281015579705	0	Pena que a elite não reconhece, pois ela se entristece ao saber que haverá um a menos para ela subordinar. 
Brasil, vamos continuar dando oportunidade a quem precisa.
2053772501602068_418367352319673	0	Maravilhoso esse vídeo. Na minha infância não existia essas políticas. Se tivesse teria sido menos sofrido para mim e meus irmãos. Meus filhos e eu hoje não precisamos desses benefícios,mas não quero que acabe,quero que outros tenham oportunidade na vida sem precisar sofrer tanto.
2053772501602068_2053937074918944	0	Mesmo não precisando de nenhum benefício do governo, me sinto na obrigação moral de defender a política do PT. Defendo e defenderei sempre o presidente Lula e todos que estão com ele.

#LulaLivre
#HaddadÉ13
#ManuNoJaburu
2053772501602068_1906119623028587	0	Legal. Agora de 10 passos pra trás quem perdeu o emprego e está no SPC por não pagar a parcela do cartão de crédito, da casa própria ou do FIES , por causa da enorme crise econômica gerada pela corrupção...
2053772501602068_286450285523180	0	Vídeo copiado dos gringos... Não sabem nem fazer algo com ideia própria pqp
2053772501602068_1166331803522317	0	As pessoas não vão querer o nosso Brasil pegando fogo, as pessoas vão colocarem a cabeça no travesseiro e ao acordarem, na cabeça das pessoas só vai dar 13, 13, 13!
2053772501602068_2133533353331831	0	Eu  com esse vidorelenbrei tudo de bom que aconteceu de  bom quando era o governo Lula não precisei de casa mais muitas coisas  era melhor
2053772501602068_558050111297638	0	Eu mim emocionei,meu coraçao partio,muito triste..
Independente em que vc vota,acista este video,se ele nao farà vc pensar antes de votar,nao mais te farà refletir.
Muito bom mesmo.
Sentir na pele.
2053772501602068_326652951217771	0	Viu o que é governa para todos? Por isso é que HADDAD tem que ser eleito.
2053772501602068_359609198114146	0	Kalena Gabriel cadê a flor que defende a Meritocracia?!
2053772501602068_2248835875188889	0	Que lindo que linda lição que linda mensagem eu confesso que chorei a ver essa dinâmica história essa realidade triste mais linda aos olhos de quem vive o viveu o está vivendo pois tudo isso e nossa realidade cotidiano só temos que acredita aprender a luta para sermos vencedores e só ter FÉ e confiança em DEUS em primeiro lugar pois somos capazes de suportar tudo para ser um bom Homem e uma boa MULHER 😊😍👏👏✌👌👊
2053772501602068_558038544632128	0	Meu voto acaba de ser decidido com esse vídeo olha aí Caio Ícaro
2053772501602068_175868803335990	0	Maravilhoso pensar no pobre, realmente investi 0.5% neles pra ganha voto deles e roubar 99.5%
