id	message	like_count
1840696209384383_1840725906048080	1	Ciro12
1840696209384383_1840719752715362	1	Oba! Presença garantida! 😀
1840696209384383_1840814309372573	1	#ciro12 confirma✅
1840696209384383_1840782712709066	0	Estamos com vc Ciro Gomes!! rumo a vitória!!!
1840696209384383_1841867122600625	0	#Ciro12 #CiroPresidente com toda certeza o melhor #CiroNoSegundoTurno
1840696209384383_1842175545903116	0	#Ciro12
1840696209384383_1841971735923497	0	#CiroPresidente
1840696209384383_1842416982545639	0	#Ciro12
1840696209384383_1840853512701986	0	#cironosegundoturno
1840696209384383_1843511425769528	0	Qual é o posicionamento sobre a Agroecologia?
1840696209384383_1840728656047805	0	veja sugestão encaminha in box !!!
1840696209384383_1840721422715195	0	Tamos junto
1840696209384383_1840732079380796	0	#CIRO12esseéocabra
1840696209384383_1840719706048700	0	
1840696209384383_1841885912598746	0	Ciro 
Gostaria de saber sua opinião sobre a Petroquímica de Suape .
1840696209384383_1840775639376440	0	🌹🌹🌹🌹
1840696209384383_1840711819382822	1	A SENZALA QUER IR
1840696209384383_1840740126046658	0	Weslley AraújoWeslley vai lá
1840696209384383_1840740212713316	0	Manoel Matheus vai lá
1840696209384383_1840726662714671	0	Beatriz Oliveira
1840696209384383_1840714486049222	0	Helaine Nascimento
1840696209384383_1841619732625364	0	Amelia Pontes
1840696209384383_1840699272717410	0	Fernando Protasio
1840696209384383_1841807689273235	0	https://www.facebook.com/deik.fernandes/posts/10211043217029614?notif_id=1537270953673510&notif_t=feedback_reaction_generic
1840696209384383_1840826926037978	0	https://www.youtube.com/watch?v=BiOk5F7PBi8
1840696209384383_1841752335945437	0	https://www.facebook.com/100006639287788/videos/2219286141636007/
1840696209384383_1840738609380143	0	https://www.facebook.com/erisson.gehlen.7/videos/293531851236865/?t=17
