id	message	like_count
1560846124062198_249086372416551	0	#13HaddadPresidente
1560846124062198_2138070633133229	0	É 17
1560846124062198_331195280978292	0	13
1560846124062198_546003482510656	0	13 neles
1560846124062198_546022639175407	0	É 13
1560846124062198_293254991501936	0	13
1560846124062198_550888645364269	0	👏👏
1560846124062198_293292888164813	0	Se eu trombo ele.. Esse eu sou o Primeiro a Da a Facada....
1560846124062198_293242398169862	0	13
1560846124062198_2050141075006852	0	13
1560846124062198_1235939809879129	0	13 13 13 13 13 13 13 são Paulo
1560846124062198_249085205750001	0	13
1560846124062198_334845770419656	0	17
1560846124062198_293242298169872	0	👍🏻
1560846124062198_546010705843267	0	1313
1560846124062198_894672420922179	0	"13"
1560846124062198_341344356605594	0	13
1560846124062198_1560854894061321	0	É 13
1560846124062198_293285281498907	0	13
1560846124062198_249089955749526	0	Suplicy
1560846124062198_293253128168789	1	Lindoooo
1560846124062198_313687449407267	0	13
1560846124062198_313687389407273	0	13
1560846124062198_313364669428614	0	13
1560846124062198_293241101503325	0	Manu guerreira!!
1560846124062198_1235871099886000	0	@13 neles
1560846124062198_249100659081789	0	Vai procura um lote p carpi
1560846124062198_249101139081741	1	Haddad Presidente 13neles
1560846124062198_321655348599403	0	Eu sou Guarulhos  sou 13  na cabeça  vamos lá
1560846124062198_293305888163513	0	13
1560846124062198_1560854877394656	0	Haddad 13
1560846124062198_1235930286546748	0	Suplicy já ganhou
1560846124062198_259280338053914	0	Haddad 13
1560846124062198_249120862413102	0	Haddad 13
1560846124062198_293259141501521	0	Não foi ela que disse que defende o" roubo "
1560846124062198_526335824457661	0	HADDAD E MANUELLA VAI DA PT. 13👊⭐❤
1560846124062198_894665377589550	0	13 com Manu
1560846124062198_325706878202087	0	Sou 13 Addad
1560846124062198_249089815749540	0	Ehhhhhhhhh 💝💝💝💝💝
1560846124062198_545972812513723	0	13
1560846124062198_293248621502573	0	13
1560846124062198_548020295655219	0	13neles
1560846124062198_894677240921697	0	13 neles
1560846124062198_2176351009102514	0	Ora ora ora, enfim a vice do vice, digo, a vice do poste, digo, vice do Andrade apareceu
1560846124062198_278114806140594	0	17
1560846124062198_168205170749397	0	Deus me livre dessa mulher !o mundo vai virar todo lgbt😵😵
1560846124062198_326520008097681	0	Manuela sua linda
1560846124062198_1560851564061654	0	O fim do comunismo no Brasil.
1560846124062198_141002296841306	0	13mil vezes
1560846124062198_2138481506391523	0	Haddad Presidente
1560846124062198_162043298013261	0	Brasil urgente Haddad presidente 😍😍😍😍
1560846124062198_249081542417034	0	Haddad presidente e Manuela. 13 🌟
1560846124062198_293248984835870	0	Haddad Presidente
1560846124062198_1560854290728048	0	Segue o líder ❤ #HaddadeManu
1560846124062198_546054785838859	0	13 Haddad presidente do Brasil
1560846124062198_249093062415882	0	Haddad Presidente!
1560846124062198_894667480922673	0	Meu Presidente Haddad e Manu 13 neles 👏❤️💕
1560846124062198_894690030920418	0	HADDAD E MANUELA, PRESIDENTE.
1560846124062198_249110312414157	0	Haddad presidente
1560846124062198_1114957751994319	0	Haddad presidente.
1560846124062198_544044676034081	0	Haddad 13 Presidente
1560846124062198_293253274835441	0	Vamos de HADDAD PRESIDENTE.
1560846124062198_297077864405727	0	Haddad presidente do Brasil❣👏👏👏👏👏👏👏👏👏👏
1560846124062198_1003412203193530	0	HADDAD PRESIDENTE DO BRASIL!
1560846124062198_293242264836542	0	Haddad presidente 13
1560846124062198_246947349339755	0	13 na cabeça pra riba deles povão
1560846124062198_545980055846332	0	Agora é 13
Haddad presidente 
SIM  SIM SIM
1560846124062198_249080052417183	0	HADDAD PRESIDENTE!
1560846124062198_888547221334094	0	Haddad  13 presidente
1560846124062198_1235893946550382	0	CASA NOVA NA BAHIA, ESTÁ COM HADDAD PRESIDENTE.
1560846124062198_1725824877543314	0	Haddad meu presidente 13
1560846124062198_293247634836005	0	Haddad presidente
1560846124062198_293240894836679	0	Esse será meu presidente. 
Haddad 13❤
1560846124062198_314152685832383	0	😍😍😍😍😍😍😍😍👊🏾
1560846124062198_894666447589443	0	13,13,13,13,13,13
1560846124062198_1560849037395240	0	O Amor vai vencer o ódio é 13
1560846124062198_1560852800728197	0	Haddad e Manu
1560846124062198_293240101503425	0	#HaddadPresidente
#ManunoJaburu
1560846124062198_293247921502643	1	Bom dia Santo Estêvão Bahia 13 13 13 13 13
1560846124062198_545975059180165	0	Meu futuro presidente, Haddad!!!
1560846124062198_1560852307394913	0	Marcio Brandao 13
1560846124062198_293253864835382	0	👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
1560846124062198_894682530921168	0	👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻🌞
1560846124062198_249084595750062	1	Feliz de votar nessa dupla #haddadmanu
1560846124062198_249080982417090	0	Meu familiares sao todos de carapicuiba
1560846124062198_249080889083766	0	Carapicuiba sempre morei ai
1560846124062198_249082595750262	1	13 haddade e manuela👉🇻🇳👈
1560846124062198_1560853970728080	0	Já amoo😍Haddad Presidente.É 13!!!
1560846124062198_293247838169318	1	Haddad Manu
1560846124062198_545995065844831	1	Força Manu e Hadde
1560846124062198_249092742415914	0	Haddad 13
1560846124062198_293272544833514	0	1⃣3⃣✅
1560846124062198_1560855007394643	0	Eu voto Haddad 13
1560846124062198_263154904332532	0	Tamos juntos é 13
1560846124062198_894728510916570	0	#13 de ponta a ponta.
1560846124062198_542170949544815	0	1️⃣7️⃣
1560846124062198_293256324835136	0	Que Orgulho!!! 1️⃣3️⃣🌹
1560846124062198_249090835749438	0	13 de ponta a ponta
1560846124062198_249111722414016	0	É hadade e Manuela é somos é 13
1560846124062198_293269828167119	0	
1560846124062198_1022516247921962	0	# HaddadeManu
1560846124062198_293244141503021	0	Hu hu hu....Manu no Jaburu
1560846124062198_293243558169746	0	13 neles!!
1560846124062198_249080622417126	0	Com ele, com ela HADDAD e MANUELA
1560846124062198_1976812815944891	0	13. NELES.
1560846124062198_2149787188642737	0	GRANDE MANU.
1560846124062198_249080229083832	0	E 13 no primeiro turno
1560846124062198_293260211501414	0	#haddad13
1560846124062198_1685330631576148	0	#Haddad13
1560846124062198_164833551106944	0	Onda vermelha é contagiante Haddad  meu presidente  coisa lindaaaá
1560846124062198_1725881770870958	0	13 PRESIDENTE .
1560846124062198_1725881444204324	0	É 13.
1560846124062198_2112386852336874	0	É 13.
1560846124062198_545976909179980	0	Haddad Manuela PT13
1560846124062198_696548150731860	0	13 neles
1560846124062198_447628729060782	0	VENCEREMOS COM AMOR E SEM ÓDIO!  SOU HADDADMANU! SOU 13 !
1560846124062198_447628435727478	0	SOU HADDAD! SOU MANU  É 13 JÁ!
1560846124062198_252221782100516	0	#13nelesmeupovo
#Haddadpresidente⛳🔖
1560846124062198_2287443444819201	0	#Haddad13
1560846124062198_249081255750396	0	Haddad estamos juntos Edinalva São José do Jacuípe Bahia
1560846124062198_293273454833423	0	Haddad 17
1560846124062198_1235883429884767	0	Haddad 17
1560846124062198_249136092411579	0	13 neles
1560846124062198_232516307615245	0	#ManuNoJaburu
1560846124062198_2122120014782244	0	PT em todo Brasil. Haddad presidente no primeiro turno
1560846124062198_293255938168508	0	
1560846124062198_249087002416488	0	O povo vai vencer o golpe é 13
1560846124062198_2138070786466547	0	13neles #HaddadPresidente
1560846124062198_249081282417060	0	13 neles
